id,organism,host,country,isolate,isolation_source,molecule_type,dbxref,topology,taxonomy,collection_date,reported_date,n_count
MT450903.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0202/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,0
MT450902.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0201/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,12
MT450901.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0200/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,0
MT450900.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0199/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,0
MT450899.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0198/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,5
MT450898.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0197/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,12
MT450897.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0196/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,0
MT450896.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0195/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,11
MT450895.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0194/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,0
MT450894.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0193/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,8
MT450893.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0191/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,0
MT450892.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0190/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,0
MT450891.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0189/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,0
MT450890.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0188/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,9
MT450889.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0187/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,11
MT450887.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0185/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,10
MT450886.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0184/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,33
MT450885.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0183/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03,11-MAY-2020,0
MT450884.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0182/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03,11-MAY-2020,6
MT450883.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0181/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,2
MT450882.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0180/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,0
MT450881.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0179/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,11
MT450880.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0178/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,0
MT450879.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0177/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,0
MT450878.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0176/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,0
MT450877.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0175/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,0
MT450876.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0174/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,9
MT450875.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0173/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,0
MT450874.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0172/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,5
MT450873.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0171/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04,11-MAY-2020,6
MT450872.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Serbia,SARS-CoV-2/human/SRB/KV26/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-13,11-MAY-2020,0
MT447177.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Iran,SARS-CoV-2/human/IRN/HGRC-2-2162/2020,throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-26,11-MAY-2020,0
MT446350.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"USA: New Orleans, LA",SARS-CoV-2/human/USA/LA-BIE-082/2020,nasopharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-06,11-MAY-2020,6
MT444148.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-NHRC-01/2020,nasopharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-11,12-MAY-2020,0
MT447176.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Thailand,SARS-CoV-2/human/THA/SI206917-NT/2020,nasopharyngeal swab and throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-20,08-MAY-2020,0
MT447175.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Thailand,SARS-CoV-2/human/THA/SI206587-NT/2020,nasopharyngeal swab and throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-19,08-MAY-2020,0
MT447174.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Thailand,SARS-CoV-2/human/THA/SI206377-NST/2020,nasal swab and throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-01,08-MAY-2020,0
MT447173.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Thailand,SARS-CoV-2/human/THA/SI205929-NT/2020,nasopharyngeal swab and throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-18,08-MAY-2020,0
MT447172.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Thailand,SARS-CoV-2/human/THA/SI205529-NT/2020,nasopharyngeal swab and throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-18,08-MAY-2020,0
MT447171.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Thailand,SARS-CoV-2/human/THA/SI205457-NST/2020,nasal swab and throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-16,08-MAY-2020,0
MT447170.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Thailand,SARS-CoV-2/human/THA/SI204713-NT/2020,nasopharyngeal swab and throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,08-MAY-2020,0
MT447169.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Thailand,SARS-CoV-2/human/THA/SI204514-NT/2020,nasopharyngeal swab and throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-12,08-MAY-2020,0
MT447168.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Thailand,SARS-CoV-2/human/THA/SI204512-NT/2020,nasopharyngeal swab and throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-12,08-MAY-2020,0
MT447167.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Thailand,SARS-CoV-2/human/THA/SI204487-NT/2020,nasopharyngeal swab and throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-11,08-MAY-2020,0
MT447166.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Thailand,SARS-CoV-2/human/THA/SI203285-NT/2020,nasopharyngeal swab and throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-23,08-MAY-2020,0
MT447165.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Thailand,SARS-CoV-2/human/THA/SI202872-NT/2020,nasopharyngeal swab and throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-02-25,08-MAY-2020,0
MT447164.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Thailand,SARS-CoV-2/human/THA/SI202769-NT/2020,nasopharyngeal swab and throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-02-25,08-MAY-2020,0
MT447163.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Thailand,SARS-CoV-2/human/THA/SI202620-NT/2020,nasopharyngeal swab and throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-02-22,08-MAY-2020,0
MT447162.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Thailand,SARS-CoV-2/human/THA/SI202205-NT/2020,nasopharyngeal swab and throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-02-07,08-MAY-2020,0
MT447161.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Thailand,SARS-CoV-2/human/THA/SI201712-NT/2020,nasopharyngeal swab and throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-02-03,08-MAY-2020,0
MT447160.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Thailand,SARS-CoV-2/human/THA/SI200615-NT/2020,nasopharyngeal swab and throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-29,08-MAY-2020,0
MT447159.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Thailand,SARS-CoV-2/human/THA/SI200478-NST/2020,nasal swab and throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-26,08-MAY-2020,0
MT447158.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Thailand,SARS-CoV-2/human/THA/SI200468-NT/2020,nasopharyngeal swab and throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-25,08-MAY-2020,0
MT447157.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Thailand,SARS-CoV-2/human/THA/SI200433-NT/2020,nasopharyngeal swab and throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-25,08-MAY-2020,0
MT447156.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Thailand,SARS-CoV-2/human/THA/SI200383-NT/2020,nasopharyngeal swab and throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-23,08-MAY-2020,0
MT447155.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Thailand,SARS-CoV-2/human/THA/SI200040-NT/2020,nasopharyngeal swab and throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-08,08-MAY-2020,0
MT447154.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Thailand,SARS-CoV-2/human/THA/SI200893-NT/2020,nasopharyngeal swab and throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-02-01,08-MAY-2020,0
MT446361.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"USA: DELACROIX, LA",SARS-CoV-2/human/USA/LA-BIE-094/2020,nasopharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-06,08-MAY-2020,277
MT446360.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: SLIDELL LA,SARS-CoV-2/human/USA/LA-BIE-093/2020,nasopharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-05,08-MAY-2020,85
MT446359.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"USA: SLIDELL, LA",SARS-CoV-2/human/USA/LA-BIE-092/2020,nasopharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-05,08-MAY-2020,9
MT446358.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"USA: RACELAND, LA",SARS-CoV-2/human/USA/LA-BIE-090/2020,nasopharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-06,08-MAY-2020,7
MT446357.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"USA: HOUMA, LA",SARS-CoV-2/human/USA/LA-BIE-089/2020,nasopharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-06,08-MAY-2020,4
MT446356.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"USA: Lacombe, LA",SARS-CoV-2/human/USA/LA-BIE-088/2020,nasopharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-03,08-MAY-2020,20
MT446355.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"USA: Slidell, LA",SARS-CoV-2/human/USA/LA-BIE-087/2020,nasopharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-08,08-MAY-2020,952
MT446354.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"USA: MARINGOUIN, LA",SARS-CoV-2/human/USA/LA-BIE-086/2020,nasopharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-08,08-MAY-2020,17
MT446353.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"USA: THIBODAUX,LA",SARS-CoV-2/human/USA/LA-BIE-085/2020,nasopharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-06,08-MAY-2020,10
MT446352.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"USA: GHEENS, LA",SARS-CoV-2/human/USA/LA-BIE-084/2020,Nasopharyngeal swab',genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-06,08-MAY-2020,4
MT446349.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"USA: KENNER, LA",SARS-CoV-2/human/USA/LA-BIE-081/2020,nasopharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-04,08-MAY-2020,16
