id,organism,host,country,isolate,isolation_source,molecule_type,dbxref,topology,taxonomy,collection_date,reported_date,n_count
MT412140.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: Michigan,SARS-CoV-2/human/USA/MI-MDHHS-SC20015/2020,swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,30-APR-2020,1338
MT412139.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: Michigan,SARS-CoV-2/human/USA/MI-MDHHS-SC20014/2020,swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-12,30-APR-2020,267
MT412138.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: Michigan,SARS-CoV-2/human/USA/MI-MDHHS-SC20013/2020,swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,30-APR-2020,268
MT412137.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: Michigan,SARS-CoV-2/human/USA/MI-MDHHS-SC20012/2020,swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,30-APR-2020,277
MT412136.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: Michigan,SARS-CoV-2/human/USA/MI-MDHHS-SC20011/2020,swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-12,30-APR-2020,1165
MT412135.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: Michigan,SARS-CoV-2/human/USA/MI-MDHHS-SC20010/2020,swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-10,30-APR-2020,1320
MT412134.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,China,SARS-CoV-2/human/CHN/HN03/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-02-24,30-APR-2020,0
MT394864.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Germany: Dusseldorf,SARS-CoV-2/human/DEU/NRW-53/2020,diagnostic swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,28-APR-2020,1089
MT396248.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India,SARS-CoV-2/human/IND/nimh-0996/2020,nasopharyngeal swabs,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-14,28-APR-2020,392
MT396247.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India,SARS-CoV-2/human/IND/nimh-0113/2020,nasopharyngeal swabs,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-06,28-APR-2020,480
MT396246.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India,SARS-CoV-2/human/IND/nimh-0318/2020,nasopharyngeal swabs,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-10,28-APR-2020,515
MT396245.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India,SARS-CoV-2/human/IND/nimh-0351/2020,nasopharyngeal swabs,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-10,28-APR-2020,551
MT396244.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India,SARS-CoV-2/human/IND/nimh-1071/2020,nasopharyngeal swabs,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-14,28-APR-2020,534
MT396243.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India,SARS-CoV-2/human/IND/nimh-0130/2020,nasopharyngeal swabs,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-06,28-APR-2020,257
MT396242.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India,SARS-CoV-2/human/IND/nimh-0182/2020,nasopharyngeal swabs,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-08,28-APR-2020,176
MT380734.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA,SARS-CoV-2/human/USA/LA-CDC-1894/2020,nasopharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-23,27-APR-2020,0
MT380733.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA,SARS-CoV-2/human/USA/DC-CDC-1738/2020,nasopharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-28,27-APR-2020,0
MT380732.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA,SARS-CoV-2/human/USA/DC-CDC-9092/2020,oral swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-22,27-APR-2020,0
MT380731.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA,SARS-CoV-2/human/USA/DC-CDC-9096/2020,lung swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-20,27-APR-2020,0
MT380730.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA,SARS-CoV-2/human/USA/VI-CDC-1993/2020,nasopharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-01,27-APR-2020,0
MT380729.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA,SARS-CoV-2/human/USA/VI-CDC-1999/2020,nasopharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-31,27-APR-2020,0
MT380728.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA,SARS-CoV-2/human/USA/DC-CDC-1734/2020,nasopharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-29,27-APR-2020,0
MT339043.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: VA,SARS-CoV-2/human/USA/VA-DCLS-0014/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03,24-APR-2020,0
MT375483.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA,SARS-CoV-2/human/USA/UNKNOWN-UW-5172/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-02,24-APR-2020,0
MT375482.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-5170/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-02,24-APR-2020,0
MT375481.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-5169/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-02,24-APR-2020,0
MT375480.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-5166/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-02,24-APR-2020,49
MT375479.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-5164/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-02,24-APR-2020,175
MT375478.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-5158/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-02,24-APR-2020,0
MT375477.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-5152/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-02,24-APR-2020,41
MT375476.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-5144/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-02,24-APR-2020,0
MT375475.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-5095/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-08,24-APR-2020,176
MT375474.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CT,SARS-CoV-2/human/USA/CT-UW-5073/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-06,24-APR-2020,0
MT375473.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-5065/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-08,24-APR-2020,53
MT375472.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA,SARS-CoV-2/human/USA/UNKNOWN-UW-5044/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-08,24-APR-2020,24
MT375471.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CT,SARS-CoV-2/human/USA/CT-UW-5043/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-06,24-APR-2020,0
MT375470.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CT,SARS-CoV-2/human/USA/CT-UW-5038/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-06,24-APR-2020,0
MT375469.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CT,SARS-CoV-2/human/USA/CT-UW-5036/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-07,24-APR-2020,1424
MT375468.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-5025/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-07,24-APR-2020,43
MT375467.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4999/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-07,24-APR-2020,0
MT375466.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4925/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-07,24-APR-2020,10
MT375465.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4921/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-07,24-APR-2020,13
MT375464.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4897/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-08,24-APR-2020,103
MT375463.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4892/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-07,24-APR-2020,0
MT375462.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4707/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-06,24-APR-2020,510
MT375461.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4705/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-06,24-APR-2020,19
MT375460.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4695/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-06,24-APR-2020,0
MT375459.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4677/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-05,24-APR-2020,99
MT375458.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4649/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-06,24-APR-2020,0
MT375457.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA,SARS-CoV-2/human/USA/UNKNOWN-UW-4645/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-06,24-APR-2020,0
MT375456.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4777/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-27,24-APR-2020,37
MT375455.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4775/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-28,24-APR-2020,1
MT375454.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4770/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-27,24-APR-2020,1
MT375453.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4769/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-27,24-APR-2020,0
MT375452.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4766/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-28,24-APR-2020,2
MT375451.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4763/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-27,24-APR-2020,0
MT375450.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4760/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-28,24-APR-2020,59
MT375449.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4749/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-28,24-APR-2020,248
MT375448.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4744/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-27,24-APR-2020,1451
MT375447.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4741/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-25,24-APR-2020,0
MT375446.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4734/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-28,24-APR-2020,0
MT375445.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4732/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-29,24-APR-2020,0
MT375444.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4703/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-29,24-APR-2020,60
MT375443.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4612/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-26,24-APR-2020,19
MT375442.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4611/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-26,24-APR-2020,54
MT375441.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4609/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-26,24-APR-2020,0
MT375440.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4602/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-31,24-APR-2020,0
MT375439.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: ID,SARS-CoV-2/human/USA/ID-UW-4598/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-30,24-APR-2020,45
MT375438.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW-4594/2020,NP/OP swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-31,24-APR-2020,2
