id,organism,host,country,isolate,isolation_source,molecule_type,dbxref,topology,taxonomy,collection_date,reported_date,n_count
MT246460.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW203/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-12,27-MAY-2020,4
MT246459.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW202/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-12,27-MAY-2020,6
MT246458.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW201/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-12,27-MAY-2020,93
MT246457.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW200/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-12,27-MAY-2020,0
MT246456.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW199/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,27-MAY-2020,64
MT246455.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW198/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-12,27-MAY-2020,0
MT246454.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW197/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-12,27-MAY-2020,4
MT246453.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW196/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,27-MAY-2020,5
MT246452.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW195/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,27-MAY-2020,0
MT246451.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW194/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,27-MAY-2020,8
MT246450.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW193/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,27-MAY-2020,0
MT246449.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW192/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,27-MAY-2020,11
MT258383.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"USA: San Francisco, CA",SARS-CoV-2/human/USA/CZB-RR057-015/2020,nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-18,21-MAY-2020,0
MT258382.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"USA: San Francisco, CA",SARS-CoV-2/human/USA/CZB-RR057-014/2020,nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-18,21-MAY-2020,15
MT258381.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"USA: San Francisco, CA",SARS-CoV-2/human/USA/CZB-RR057-013/2020,nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-18,21-MAY-2020,0
MT258380.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"USA: San Francisco, CA",SARS-CoV-2/human/USA/CZB-RR057-011/2020,nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-18,21-MAY-2020,0
MT258379.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"USA: San Francisco, CA",SARS-CoV-2/human/USA/CZB-RR057-007/2020,nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-18,21-MAY-2020,0
MT258378.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"USA: San Francisco, CA",SARS-CoV-2/human/USA/CZB-RR057-006/2020,nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-18,21-MAY-2020,0
MT258377.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"USA: San Francisco, CA",SARS-CoV-2/human/USA/CZB-RR057-005/2020,nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-18,21-MAY-2020,0
MT253710.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"China: Zhejiang, Hangzhou",SARS-CoV-2/human/CHN/HZ-91/2020,sputum,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-21,21-MAY-2020,0
MT253709.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"China: Zhejiang, Hangzhou",SARS-CoV-2/human/CHN/HZ-90/2020,sputum,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-21,21-MAY-2020,0
MT253708.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"China: Zhejiang, Hangzhou",SARS-CoV-2/human/CHN/HZ-79/2020,sputum,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-21,21-MAY-2020,0
MT253707.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"China: Zhejiang, Hangzhou",SARS-CoV-2/human/CHN/HZ-638/2020,sputum,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-25,21-MAY-2020,0
MT253706.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"China: Zhejiang, Hangzhou",SARS-CoV-2/human/CHN/HZ-62/2020,sputum,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-22,21-MAY-2020,0
MT253705.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"China: Zhejiang, Hangzhou",SARS-CoV-2/human/CHN/HZ-60/2020,sputum,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-22,21-MAY-2020,0
MT253704.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"China: Zhejiang, Hangzhou",SARS-CoV-2/human/CHN/HZ-576/2020,sputum,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-25,21-MAY-2020,0
MT253703.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"China: Zhejiang, Hangzhou",SARS-CoV-2/human/CHN/HZ-551/2020,sputum,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-25,21-MAY-2020,0
MT253702.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"China: Zhejiang, Hangzhou",SARS-CoV-2/human/CHN/HZ-49/2020,sputum,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-21,21-MAY-2020,0
MT253701.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"China: Zhejiang, Hangzhou",SARS-CoV-2/human/CHN/HZ-48/2020,sputum,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-21,21-MAY-2020,0
MT253700.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"China: Zhejiang, Hangzhou",SARS-CoV-2/human/CHN/HZ-481/2020,sputum,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-25,21-MAY-2020,0
MT253699.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"China: Zhejiang, Hangzhou",SARS-CoV-2/human/CHN/HZ-477/2020,sputum,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-24,21-MAY-2020,0
MT253698.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"China: Zhejiang, Hangzhou",SARS-CoV-2/human/CHN/HZ-185/2020,sputum,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-23,21-MAY-2020,0
MT253697.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"China: Zhejiang, Hangzhou",SARS-CoV-2/human/CHN/HZ-178/2020,sputum,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-23,21-MAY-2020,0
MT253696.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"China: Zhejiang, Hangzhou",SARS-CoV-2/human/CHN/HZ-162/2020,sputum,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-23,21-MAY-2020,0
MT192765.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"USA: CA, San Diego County",SARS-CoV-2/human/USA/PC00101P/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-11,20-MAY-2020,0
MT256924.2,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Colombia: Antioquia,SARS-CoV-2/human/COL/79256_Antioquia/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-11,13-APR-2020,2
MT066156.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Italy,SARS-CoV-2/human/ITA/INMI1/2020,sputum,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,30-Jan-2020,13-APR-2020,1
MT263074.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Peru,SARS-CoV-2/human/PER/Peru-10/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-10,06-APR-2020,0
MT259231.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"China: Hubei, Wuhan",SARS-CoV-2/human/CHN/Wuhan_YB012504/2020,oral swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-25,06-APR-2020,0
MT259230.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"China: Hubei, Wuhan",SARS-CoV-2/human/CHN/Wuhan_YB012506/2020,oral swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-25,06-APR-2020,0
MT259229.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"China: Hubei, Wuhan",SARS-CoV-2/human/CHN/Wuhan_YB012602/2020,oral swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-26,06-APR-2020,0
MT259228.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"China: Hubei, Wuhan",SARS-CoV-2/human/CHN/Wuhan_YB012605/2020,oral swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-26,06-APR-2020,0
MT259227.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"China: Hubei, Wuhan",SARS-CoV-2/human/CHN/Wuhan_YB012611/2020,oral swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-26,06-APR-2020,0
MT259226.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"China: Hubei, Wuhan",SARS-CoV-2/human/CHN/Wuhan_OS52/2020,oral swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-10,06-APR-2020,0
MT198652.2,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Spain: Valencia,SARS-CoV-2/human/ESP/Valencia003/2020,tracheal aspirate,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,05-Mar-2020,06-APR-2020,1
MT233523.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Spain: Valencia,SARS-CoV-2/human/ESP/Valencia8/2020,naso-pharyngeal exudate,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,04-Mar-2020,06-APR-2020,0
MT233522.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Spain: Valencia,SARS-CoV-2/human/ESP/Valencia7/2020,naso-pharyngeal exudate,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,02-Mar-2020,06-APR-2020,85
MT233519.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Spain: Valencia,SARS-CoV-2/human/ESP/Valencia5/2020,naso-pharyngeal exudate,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,27-Feb-2020,06-APR-2020,2
MT226610.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,China,SARS-CoV-2/human/CHN/KMS1/2020,respiratory secretion,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,20-Jan-2020,06-APR-2020,0
MT192773.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Viet Nam: Ho Chi Minh city,SARS-CoV-2/human/VNM/nCoV-19-02S/2020,oro-pharyngeal,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,22-Jan-2020,06-APR-2020,0
MT192772.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Viet Nam: Ho Chi Minh city,SARS-CoV-2/human/VNM/nCoV-19-01S/2020,oro-pharyngeal,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,22-Jan-2020,06-APR-2020,0
MT192759.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Taiwan,SARS-CoV-2/human/TWN/CGMH-CGU-01/2020,sputum,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,25-Jan-2020,06-APR-2020,0
MT163719.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA7-UW4/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,01-Mar-2020,06-APR-2020,0
MT163718.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA6-UW3/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,29-Feb-2020,06-APR-2020,0
MT163717.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA4-UW2/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,28-Feb-2020,06-APR-2020,0
MT163716.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA3-UW1/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,27-Feb-2020,06-APR-2020,0
MT121215.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,China: Shanghai,SARS-CoV-2/human/CHN/SH01/2020,throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,02-Feb-2020,06-APR-2020,0
MT152824.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,"USA: Snohomish County, WA",SARS-CoV-2/human/USA/WA2/2020,mid-nasal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,24-Feb-2020,06-APR-2020,0
MT135044.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,China: Beijing,SARS-CoV-2/human/CHN/235/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,28-Jan-2020,06-APR-2020,0
MT135043.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,China: Beijing,SARS-CoV-2/human/CHN/233/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,28-Jan-2020,06-APR-2020,0
MT135042.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,China: Beijing,SARS-CoV-2/human/CHN/231/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,28-Jan-2020,06-APR-2020,0
MT135041.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,China: Beijing,SARS-CoV-2/human/CHN/105/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,26-Jan-2020,06-APR-2020,0
MT126808.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Brazil,SARS-CoV-2/human/BRA/SP02/2020,nasopharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,28-Feb-2020,06-APR-2020,0
MT050493.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Kerala State,SARS-CoV-2/human/IND/166/2020,throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,31-Jan-2020,06-APR-2020,0
MT012098.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Kerala State,SARS-CoV-2/human/IND/29/2020,throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,27-Jan-2020,06-APR-2020,0
LC534419.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Japan,NaN,throat swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-09,28-MAR-2020,0
LC534418.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Japan,NaN,sputum,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-02-14,28-MAR-2020,0
MT188341.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: MN,USA/MN1-MDH1/2020,nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,05-Mar-2020,13-MAR-2020,0
